DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020597,Ethylene glycol,107-21-1,LYCAIKOWRPUZTN-UHFFFAOYSA-N,"Ethane-1,2-diol",OCCO,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2
",C2H6O2,62.068,62.036779,422,2300,11003,7431,1,34/871,4,871
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032109,Talc,14807-96-6,,,,,,, ,219,1944,,6960,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032109,Talc,14807-96-6,,,,,,, ,219,1944,,6960,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1024097,2-Butoxyethanol,111-76-2,POAOYUHQDCAZBD-UHFFFAOYSA-N,2-Butoxyethan-1-ol,CCCCOCCO,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3
",C6H14O2,118.176,118.099380,410,169,163,6931,1,7/855,1,855
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1024097,2-Butoxyethanol,111-76-2,POAOYUHQDCAZBD-UHFFFAOYSA-N,2-Butoxyethan-1-ol,CCCCOCCO,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3
",C6H14O2,118.176,118.099380,410,169,163,6931,1,7/855,1,855
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3040273,Aluminum,7429-90-5,XAGFODPZIPBFFR-UHFFFAOYSA-N,Aluminium,[Al],"InChI=1S/Al
",Al,26.9815385,26.981538,291,15816,1540,5681,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5043710,Iron,7439-89-6,XEEYBQQBJWHFJM-UHFFFAOYSA-N,Iron,[Fe],"InChI=1S/Fe
",Fe,55.845,55.934936,229,82790,3411,5536,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0028246,"Solvent naphtha, petroleum, light aliph.",64742-89-8,,,,,,, ,162,,,5419,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029634,Sodium hydroxide,1310-73-2,HEMHJVSKTPXQMS-UHFFFAOYSA-M,Sodium hydroxide,[OH-].[Na+],"InChI=1S/Na.H2O/h;1H2/q+1;/p-1
",HNaO,39.997,39.992509,291,4394,459,5278,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8028212,"Distillates (petroleum), hydrotreated light",64742-47-8,,,,,,, ,203,,,5004,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8028212,"Distillates (petroleum), hydrotreated light",64742-47-8,,,,,,, ,203,,,5004,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9050486,Limestone,1317-65-3,,,,,,, ,153,6113,,4968,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9050486,Limestone,1317-65-3,,,,,,, ,153,6113,,4968,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026796,1-Methoxy-2-propyl acetate,108-65-6,LLHKCFNBLRBOGN-UHFFFAOYSA-N,1-Methoxypropan-2-yl acetate,COCC(C)OC(C)=O,"InChI=1/C6H12O3/c1-5(4-8-3)9-6(2)7/h5H,4H2,1-3H3
",C6H12O3,132.159,132.078644,252,6,97,4775,1,5/235,2,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021889,4-Methyl-2-pentanone,108-10-1,NTIZESTWPVYFNL-UHFFFAOYSA-N,4-Methylpentan-2-one,CC(C)CC(C)=O,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3
",C6H12O,100.161,100.088815,377,98,242,4692,1,5/404,1,404
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5029633,Potassium hydroxide,1310-58-3,KWYUFKZDYYNOTN-UHFFFAOYSA-M,Potassium hydroxide,[OH-].[K+],"InChI=1S/K.H2O/h;1H2/q+1;/p-1
",HKO,56.105,55.966446,266,818,253,4058,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021206,"1,2-Propylene glycol",57-55-6,DNIAPMSPPWPWGF-UHFFFAOYSA-N,"Propane-1,2-diol",CC(O)CO,"InChI=1/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3
",C3H8O2,76.095,76.052429,430,1682,552,3941,1,20/909,2,909
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021206,"1,2-Propylene glycol",57-55-6,DNIAPMSPPWPWGF-UHFFFAOYSA-N,"Propane-1,2-diol",CC(O)CO,"InChI=1/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3
",C3H8O2,76.095,76.052429,430,1682,552,3941,1,20/909,2,909
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022001,Ethyl acetate,141-78-6,XEKOWRVHYACXOJ-UHFFFAOYSA-N,Ethyl acetate,CCOC(C)=O,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3
",C4H8O2,88.106,88.052429,389,1327,881,3541,1,14/406,3,406
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022001,Ethyl acetate,141-78-6,XEKOWRVHYACXOJ-UHFFFAOYSA-N,Ethyl acetate,CCOC(C)=O,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3
",C4H8O2,88.106,88.052429,389,1327,881,3541,1,14/406,3,406
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041593,Alumina,1344-28-1,,,,,,, ,212,6432,,3484,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1029677,Silica,7631-86-9,VYPSYNLAJGMNEJ-UHFFFAOYSA-N,,O=[Si]=O,"InChI=1S/O2Si/c1-3-2
",O2Si,60.083,59.966756,303,28364,781,3327,1,9/853,1,853
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1029677,Silica,7631-86-9,VYPSYNLAJGMNEJ-UHFFFAOYSA-N,,O=[Si]=O,"InChI=1S/O2Si/c1-3-2
",O2Si,60.083,59.966756,303,28364,781,3327,1,9/853,1,853
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7035016,Zinc oxide,1314-13-2,RNWHGQJWIACOKP-UHFFFAOYSA-N,Zinc oxide,[O--].[Zn++],"InChI=1S/O.Zn/q-2;+2
",OZn,81.38,79.924057,279,4856,22,3323,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7035012,Zinc,7440-66-6,HCHKCACWOHOZIP-UHFFFAOYSA-N,Zinc,[Zn],"InChI=1S/Zn
",Zn,65.38,63.929142,283,53149,771,3290,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5029683,Sulfuric acid,7664-93-9,QAOWNCQODCNURD-UHFFFAOYSA-N,Sulfuric acid,OS(O)(=O)=O,"InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)
",H2O4S,98.07,97.967380,298,2026,19995,3170,1,0/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021917,n-Hexane,110-54-3,VLKZOEOYAKHREP-UHFFFAOYSA-N,Hexane,CCCCCC,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3
",C6H14,86.178,86.109550,385,1005,1275,3022,1,0/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3039242,Benzene,71-43-2,UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,C1=CC=CC=C1,"InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H
",C6H6,78.114,78.046950,386,8535,570,2988,1,1/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041801,Cristobalite,14464-46-1,,,,,,, ,125,28057,,2871,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020663,Glycerol,56-81-5,PEDCQBHIVMGVHV-UHFFFAOYSA-N,"Propane-1,2,3-triol",OCC(O)CO,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2
",C3H8O3,92.094,92.047344,409,22925,18084,2849,1,25/949,3,949
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020663,Glycerol,56-81-5,PEDCQBHIVMGVHV-UHFFFAOYSA-N,"Propane-1,2,3-triol",OCC(O)CO,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2
",C3H8O3,92.094,92.047344,409,22925,18084,2849,1,25/949,3,949
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024267,Polychlorinated biphenyls,1336-36-3,,,"[*]C1=C([*])C([*])=C(C([*])=C1[*])C1=C([*])C([*])=C([*])C([*])=C1[*] |$_R1;;;_R1;;_R1;;;_R1;;_R1;;;_R1;;_R1;;_R1;;_R1;;_R1$,c:1,5,8,12,20,t:16,RG:_R1={Cl* |$;_AP1$,lp:0:3|},LOG={_R1:;H;>0}|",,,, ,164,13428,,2776,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027857,Texanol,25265-77-4,,,,,,, ,182,5,,2586,1,0/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021271,Sodium chloride,7647-14-5,FAPWRFPIFSIZLT-UHFFFAOYSA-M,Sodium chloride,[Na+].[Cl-],"InChI=1S/ClH.Na/h1H;/q;+1/p-1
",ClNa,58.44,57.958622,287,60868,367,2553,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021271,Sodium chloride,7647-14-5,FAPWRFPIFSIZLT-UHFFFAOYSA-M,Sodium chloride,[Na+].[Cl-],"InChI=1S/ClH.Na/h1H;/q;+1/p-1
",ClNa,58.44,57.958622,287,60868,367,2553,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024394,Acetic acid,64-19-7,QTBSBXVTEAMEQO-UHFFFAOYSA-N,Acetic acid,CC(O)=O,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)
",C2H4O2,60.052,60.021129,393,8651,7047,2539,1,19/853,2,853
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027028,Carbon dioxide,124-38-9,CURLTUGMZLYLDI-UHFFFAOYSA-N,Methanedione,O=C=O,"InChI=1S/CO2/c2-1-3
",CO2,44.009,43.989829,271,79863,152,2537,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027028,Carbon dioxide,124-38-9,CURLTUGMZLYLDI-UHFFFAOYSA-N,Methanedione,O=C=O,"InChI=1S/CO2/c2-1-3
",CO2,44.009,43.989829,271,79863,152,2537,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0050479,Bisphenol A/ Epichlorohydrin resin,25068-38-6,,,,,,, ,136,178,,2491,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1029621,Carbonic acid sodium salt (1:2),497-19-8,CDBYLPFSWZWCQE-UHFFFAOYSA-L,Disodium carbonate,[Na+].[Na+].[O-]C([O-])=O,"InChI=1S/CH2O3.2Na/c2-1(3)4;;/h(H2,2,3,4);;/q;2*+1/p-2
",CNa2O3,105.988,105.964282,263,516,190,2266,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6049648,Iron oxide,1332-37-2,,,,,,, ,164,5321,,2256,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020711,Hydrochloric acid,7647-01-0,VEXZGXHMUGYJMC-UHFFFAOYSA-N,Hydrogen chloride,Cl,"InChI=1S/ClH/h1H
",ClH,36.46,35.976678,288,7427,501,2148,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5029685,Nitric acid,7697-37-2,GRYLNZFGIOXLOG-UHFFFAOYSA-N,Nitric acid,O[N+]([O-])=O,"InChI=1S/HNO3/c2-1(3)4/h(H,2,3,4)
",HNO3,63.012,62.995643,179,1193,941,2132,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0050471,Barium sulfate,7727-43-7,TZCXTZWJZNENPQ-UHFFFAOYSA-L,Barium sulfate,[Ba++].[O-]S([O-])(=O)=O,"InChI=1S/Ba.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2
",BaO4S,233.38,233.856977,196,8700,101,2108,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2044260,Sodium sulfite,7757-83-7,GEHJYWRUCIMESM-UHFFFAOYSA-L,Disodium sulfite,[Na+].[Na+].[O-]S([O-])=O,"InChI=1S/2Na.H2O3S/c;;1-4(2)3/h;;(H2,1,2,3)/q2*+1;/p-2
",Na2O3S,126.04,125.936354,171,258,111,2078,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7028229,"Distillates, petroleum, solvent-dewaxed heavy paraffinic",64742-65-0,,,,,,, ,157,,,2039,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021916,2-Heptanone,110-43-0,CATSNJVOTSVZJV-UHFFFAOYSA-N,Heptan-2-one,CCCCCC(C)=O,"InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3
",C7H14O,114.188,114.104465,297,61,140,2034,1,31/428,7,428
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7049631,Fiberglass,65997-17-3,,,,,,, ,156,,,1991,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020716,Hydroquinone,123-31-9,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,"Benzene-1,4-diol",OC1=CC=C(O)C=C1,"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H
",C6H6O2,110.112,110.036779,356,3002,285,1934,1,148/924,16,924
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3028217,Hydrotreated heavy naphthenic distillate (petroleum),64742-52-5,,,,,,, ,150,,,1912,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7029669,Sodium silicate (Na2SiO3),6834-92-0,NTHWMYGWWRZVTN-UHFFFAOYSA-N,Disodium oxosilanebis(olate),[Na+].[Na+].[O-][Si]([O-])=O,"InChI=1S/2Na.O3Si/c;;1-4(2)3/q2*+1;-2
",Na2O3Si,122.062,121.941209,215,38,87,1901,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020359,Cyclohexanone,108-94-1,JHIVVAPYMSGYDF-UHFFFAOYSA-N,Cyclohexanone,O=C1CCCCC1,"InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2
",C6H10O,98.145,98.073165,329,251,339,1899,1,9/864,1,864
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020359,Cyclohexanone,108-94-1,JHIVVAPYMSGYDF-UHFFFAOYSA-N,Cyclohexanone,O=C1CCCCC1,"InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2
",C6H10O,98.145,98.073165,329,251,339,1899,1,9/864,1,864
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021519,2-(2-Butoxyethoxy)ethanol,112-34-5,OAYXUHPQHDHDDZ-UHFFFAOYSA-N,2-(2-Butoxyethoxy)ethan-1-ol,CCCCOCCOCCO,"InChI=1S/C8H18O3/c1-2-3-5-10-7-8-11-6-4-9/h9H,2-8H2,1H3
",C8H18O3,162.229,162.125594,355,19,134,1885,1,10/854,1,854
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4024305,Silver,7440-22-4,BQCADISMDOOEFD-UHFFFAOYSA-N,Silver,[Ag],"InChI=1S/Ag
",Ag,107.8682,106.905090,267,18485,1166,1862,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60894649,"Cellulose, acetate butanoate",9004-36-8,,,,,,, ,75,,,1828,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020080,Ammonium hydroxide,1336-21-6,VHUUQVKOLVNVRT-UHFFFAOYSA-N,Ammonium hydroxide,[NH4+].[OH-],"InChI=1S/H3N.H2O/h1H3;1H2
",H5NO,35.046,35.037114,229,242,155,1818,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9049665,Magnesium oxide,1309-48-4,AXZKOIWUVFPNLO-UHFFFAOYSA-N,Magnesium oxide,[O--].[Mg++],"InChI=1S/Mg.O/q+2;-2
",MgO,40.304,39.979956,194,1371,163,1803,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024263,Phosphoric acid,7664-38-2,NBIIXXVUZAFLBC-UHFFFAOYSA-N,Phosphoric acid,OP(O)(O)=O,"InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)
",H3O4P,97.994,97.976896,301,2053,6051,1795,1,8/436,2,436
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020462,Diethylene glycol,111-46-6,MTHSVFCYNBDYFN-UHFFFAOYSA-N,"2,2'-Oxydi(ethan-1-ol)",OCCOCCO,"InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2
",C4H10O3,106.121,106.062994,335,236,3625,1792,1,7/942,1,942
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6028072,Cocamidopropyl betaine,61789-40-0,,,,,,, ,172,7,,1785,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6042109,Manganese dioxide,1313-13-9,GOPYZMJAIPBUGX-UHFFFAOYSA-N,Manganese(4+) dioxide,[O--].[O--].[Mn+4],"InChI=1S/Mn.2O/q+4;2*-2
",MnO2,86.936,86.927873,149,357,109,1748,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3049590,Epoxy resin,25085-99-8,,,,,,, ,121,2,,1746,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2049634,Graphite,7782-42-5,,,,,,, ,153,8505,,1728,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021759,2-Methyl-1-propanol,78-83-1,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,2-Methylpropan-1-ol,CC(C)CO,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3
",C4H10O,74.123,74.073165,323,176,241,1688,1,4/411,1,411
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042152,Methyl methacrylate homopolymer,9011-14-7,,,"COC(=O)C(C)(-*)C-* |$;;;;;;star_e;;star_e$,lp:1:2,3:2,Sg:n:8,6,7,0,1,3,2,5,4::ht|",,(C5H8O2)n,, ,138,8045,,1684,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026837,Isobutyl acetate,110-19-0,GJRQTCIYDGXPES-UHFFFAOYSA-N,2-Methylpropyl acetate,CC(C)COC(C)=O,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3
",C6H12O2,116.16,116.083730,261,10,133,1662,1,1/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9021392,Triethanolamine,102-71-6,GSEJCLTVZPLZKY-UHFFFAOYSA-N,"2,2',2''-Nitrilotri(ethan-1-ol)",OCCN(CCO)CCO,"InChI=1S/C6H15NO3/c8-4-1-7(2-5-9)3-6-10/h8-10H,1-6H2
",C6H15NO3,149.19,149.105193,373,242,356,1646,1,13/860,2,860
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9029647,Sodium silicate,1344-09-8,,,,,,, ,218,118,,1614,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020152,Benzyl alcohol,100-51-6,WVDDGKGOMKODPV-UHFFFAOYSA-N,Phenylmethanol,OCC1=CC=CC=C1,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2
",C7H8O,108.14,108.057515,426,777,395,1598,1,8/893,1,893
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6027684,Kerosine,8008-20-6,,,,,,, ,178,712,,1591,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6027684,Kerosine,8008-20-6,,,,,,, ,178,712,,1591,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3028219,"Distillates, petroleum, hydrotreated heavy paraffinic",64742-54-7,,,,,,, ,152,,,1584,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024127,Heptane,142-82-5,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Heptane,CCCCCCC,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3
",C7H16,100.205,100.125201,319,146,763,1504,1,4/235,2,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024127,Heptane,142-82-5,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Heptane,CCCCCCC,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3
",C7H16,100.205,100.125201,319,146,763,1504,1,4/235,2,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022000,Ethanolamine,141-43-5,HZAXFHJVJLSVMW-UHFFFAOYSA-N,2-Aminoethan-1-ol,NCCO,"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2
",C2H7NO,61.084,61.052764,357,1018,269,1479,1,16/960,2,960
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7058753,Hexamethylene diisocyanate homopolymer,28182-81-2,,,,,,, ,93,6,,1478,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049770,"Silica, vitreous",60676-86-0,,,,,,, ,127,28106,,1477,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5029631,Calcium oxide,1305-78-8,BRPQOXSCLDDYGP-UHFFFAOYSA-N,Calcium oxide,[O--].[Ca++],"InChI=1S/Ca.O/q+2;-2
",CaO,56.077,55.957506,205,1328,68,1469,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0027983,Dipropylene glycol monomethyl ether,34590-94-8,,,"C*.C*.COCCOCCO |lp:5:2,8:2,11:2,m:1:6.7,3:9.10|",,C7H16O3,148.202,148.109944,269,18,,1461,1,24/941,3,941
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021284,Styrene,100-42-5,PPBRXRYQALVLMV-UHFFFAOYSA-N,Ethenylbenzene,C=CC1=CC=CC=C1,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2
",C8H8,104.152,104.062600,417,1679,317,1422,1,1/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020778,D-Limonene,5989-27-5,XMGQYMWWDOXHJM-JTQLQIEISA-N,(4R)-1-Methyl-4-(prop-1-en-2-yl)cyclohex-1-ene,CC(=C)[C@@H]1CCC(C)=CC1,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,10H,1,5-7H2,2-3H3/t10-/m0/s1
",C10H16,136.238,136.125201,365,1005,109,1419,1,3/405,1,405
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020778,D-Limonene,5989-27-5,XMGQYMWWDOXHJM-JTQLQIEISA-N,(4R)-1-Methyl-4-(prop-1-en-2-yl)cyclohex-1-ene,CC(=C)[C@@H]1CCC(C)=CC1,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,10H,1,5-7H2,2-3H3/t10-/m0/s1
",C10H16,136.238,136.125201,365,1005,109,1419,1,3/405,1,405
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1027263,Pentyl acetate,628-63-7,PGMYKACGEOXYJE-UHFFFAOYSA-N,Pentyl acetate,CCCCCOC(C)=O,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3
",C7H14O2,130.187,130.099380,259,120,118,1389,1,39/859,5,859
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2036245,Potassium carbonate,584-08-7,BWHMMNNQKKPAPP-UHFFFAOYSA-L,Dipotassium carbonate,[K+].[K+].[O-]C([O-])=O,"InChI=1S/CH2O3.2K/c2-1(3)4;;/h(H2,2,3,4);;/q;2*+1/p-2
",CK2O3,138.205,137.912157,197,173,145,1388,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3034743,Mineral oil - includes paraffin oil,8012-95-1,,,,,,, ,226,1972,,1379,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3034743,Mineral oil - includes paraffin oil,8012-95-1,,,,,,, ,226,1972,,1379,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1027718,Nonylphenoxypolyethoxyethanol,9016-45-9,,,"[H]OCCO*.CCCCCCCCCC1=CC=CC=C1 |c:16,18,t:14,lp:1:2,4:2,m:5:19.20.18,Sg:n:1,2,3::ht|",,(C2H3O)nC15H24O,, ,199,766,,1331,1, ,,
