DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021381,"1,1,1-Trichloroethane",71-55-6,UOCLXMDMGBRAIB-UHFFFAOYSA-N,"1,1,1-Trichloroethane",CC(Cl)(Cl)Cl,"InChI=1S/C2H3Cl3/c1-2(3,4)5/h1H3
",C2H3Cl3,133.4,131.930033,319,385,112,3053,1,1/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021969,4-Hydroxy-3-methoxybenzaldehyde,121-33-5,MWOOGOJBHIARFG-UHFFFAOYSA-N,4-Hydroxy-3-methoxybenzaldehyde,COC1=C(O)C=CC(C=O)=C1,"InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3
",C8H8O3,152.149,152.047344,358,829,246,112,1,29/878,3,878
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0023872,Ammonia,7664-41-7,QGZKDVFQNNGYKY-UHFFFAOYSA-N,Ammonia,N,"InChI=1S/H3N/h1H3
",H3N,17.031,17.026549,301,23886,433,1201,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024050,"1,1-Difluoroethane",75-37-6,NPNPZTNLOVBDOC-UHFFFAOYSA-N,"1,1-Difluoroethane",CC(F)F,"InChI=1S/C2H4F2/c1-2(3)4/h2H,1H3
",C2H4F2,66.051,66.028106,254,24,67,721,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024842,"Amides, coco, N,N-bis(hydroxyethyl)",68603-42-9,,,,,,, ,176,8,,143,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024842,"Amides, coco, N,N-bis(hydroxyethyl)",68603-42-9,,,,,,, ,176,8,,143,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0025363,Glycolic acid,79-14-1,AEMRFAOFKBGASW-UHFFFAOYSA-N,Hydroxyacetic acid,OCC(O)=O,"InChI=1S/C2H4O3/c3-1-2(4)5/h3H,1H2,(H,4,5)
",C2H4O3,76.051,76.016044,300,710,301,224,1,4/429,1,429
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0025949,Potassium oleate,143-18-0,MLICVSDCCDDWMD-KVVVOXFISA-M,Potassium (9Z)-octadec-9-enoate,[K+].CCCCCCCC\C=C/CCCCCCCC([O-])=O,"InChI=1S/C18H34O2.K/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20;/h9-10H,2-8,11-17H2,1H3,(H,19,20);/q;+1/p-1/b10-9-;
",C18H33KO2,320.558,320.211762,130,,43,77,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0026701,4-Methylbenzenesulfonic acid,104-15-4,JOXIMZWYDAKGHI-UHFFFAOYSA-N,4-Methylbenzene-1-sulfonic acid,CC1=CC=C(C=C1)S(O)(=O)=O,"InChI=1S/C7H8O3S/c1-6-2-4-7(5-3-6)11(8,9)10/h2-5H,1H3,(H,8,9,10)
",C7H8O3S,172.2,172.019415,173,185,415,31,1,4/235,2,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0026838,Isopropyl tetradecanoate,110-27-0,AXISYYRBXTVTFY-UHFFFAOYSA-N,Propan-2-yl tetradecanoate,CCCCCCCCCCCCCC(=O)OC(C)C,"InChI=1S/C17H34O2/c1-4-5-6-7-8-9-10-11-12-13-14-15-17(18)19-16(2)3/h16H,4-15H2,1-3H3
",C17H34O2,270.457,270.255880,297,236,120,231,1,2/445,0,445
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0027066,"Glycine, N-methyl-N-(1-oxododecyl)-, sodium salt",137-16-6,KSAVQLQVUXSOCR-UHFFFAOYSA-M,Sodium [dodecanoyl(methyl)amino]acetate,[Na+].CCCCCCCCCCCC(=O)N(C)CC([O-])=O,"InChI=1S/C15H29NO3.Na/c1-3-4-5-6-7-8-9-10-11-12-14(17)16(2)13-15(18)19;/h3-13H2,1-2H3,(H,18,19);/q;+1/p-1
",C15H28NNaO3,293.383,293.196688,205,239,81,1192,1,3/235,1,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0027222,Terpinolene,586-62-9,MOYAFQVGZZPNRA-UHFFFAOYSA-N,1-Methyl-4-(propan-2-ylidene)cyclohex-1-ene,CC(C)=C1CCC(C)=CC1,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4H,5-7H2,1-3H3
",C10H16,136.238,136.125201,245,38,89,62,1,20/434,5,434
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0027519,Diethylene glycol monolauryl ether sulfate sodium salt,3088-31-1,GUQPDKHHVFLXHS-UHFFFAOYSA-M,Sodium 2-[2-(dodecyloxy)ethoxy]ethyl sulfate,[Na+].CCCCCCCCCCCCOCCOCCOS([O-])(=O)=O,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1
",C16H33NaO6S,376.48,376.189554,122,20,26,18,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0027690,"Lard, oil",8016-28-2,,,,,,, ,52,,,89,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0027856,Dipropylene glycol,25265-71-8,,,"C*.C*.OCCOCCO |lp:4:2,7:2,10:2,m:1:5.6,3:8.9|",,C6H14O3,134.175,134.094294,276,,,738,1,6/858,1,858
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0027983,Dipropylene glycol monomethyl ether,34590-94-8,,,"C*.C*.COCCOCCO |lp:5:2,8:2,11:2,m:1:6.7,3:9.10|",,C7H16O3,148.202,148.109944,269,18,,1461,1,24/941,3,941
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0028034,5(6)-Carboxy-4-hexyl-2-cyclohexene-1-octanoic acid,53980-88-4,,,,,,, ,65,,,30,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0028086,Tallow,61789-97-7,,,,,,, ,74,309,,48,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0028088,"Fatty acids, tall-oil",61790-12-3,,,,,,, ,109,,,104,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0028246,"Solvent naphtha, petroleum, light aliph.",64742-89-8,,,,,,, ,162,,,5419,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0028373,"Benzenesulfonic acid, mono-C10-16-alkyl derivs., sodium salts",68081-81-2,,,,,,, ,129,,,354,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0028377,"Sulfuric acid, mono-C14-18-alkyl esters, sodium salts",68081-98-1,,,,,,, ,42,,,10,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029214,Methylionone,1335-46-2,,,,,,, ,147,2,,115,1,25/438,6,438
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029399,Dimethylbis(2-((1-oxooctadecyl)oxy)ethyl)ammonium chloride,67846-68-8,NUCJYHHDSCEKQN-UHFFFAOYSA-M,"N,N-Dimethyl-2-(octadecanoyloxy)-N-[2-(octadecanoyloxy)ethyl]ethan-1-aminium chloride",[Cl-].CCCCCCCCCCCCCCCCCC(=O)OCC[N+](C)(C)CCOC(=O)CCCCCCCCCCCCCCCCC,"InChI=1S/C42H84NO4.ClH/c1-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-41(44)46-39-37-43(3,4)38-40-47-42(45)36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-2;/h5-40H2,1-4H3;1H/q+1;/p-1
",C42H84ClNO4,702.59,701.608888,74,,23,61,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029501,"Terpenes and Terpenoids, mixed sour and sweet Orange-oil",68917-57-7,,,,,,, ,36,,,59,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029632,Iron oxide (Fe2O3),1309-37-1,JEIPFZHSYJVQDO-UHFFFAOYSA-N,mu-Oxido[bis(oxido)]diiron,O=[Fe]O[Fe]=O,"InChI=1S/2Fe.3O
",Fe2O3,159.687,159.854616,202,5321,43,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029634,Sodium hydroxide,1310-73-2,HEMHJVSKTPXQMS-UHFFFAOYSA-M,Sodium hydroxide,[OH-].[Na+],"InChI=1S/Na.H2O/h;1H2/q+1;/p-1
",HNaO,39.997,39.992509,291,4394,459,5278,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029684,Sodium metabisulfite,7681-57-4,HRZFUMHJMZEROT-UHFFFAOYSA-L,Disodium oxido(oxo)-lambda~4~-sulfanesulfonate,[Na+].[Na+].[O-]S(=O)S([O-])(=O)=O,"InChI=1S/2Na.H2O5S2/c;;1-6(2)7(3,4)5/h;;(H,1,2)(H,3,4,5)/q2*+1;/p-2
",Na2O5S2,190.09,189.898254,184,273,96,386,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029713,Hydrobromic acid,10035-10-6,CPELXLSAUQHCOX-UHFFFAOYSA-N,Hydrogen bromide,Br,"InChI=1S/BrH/h1H
",BrH,80.912,79.926163,122,105,138,65,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029761,Sodium dichloroisocyanurate dihydrate,51580-86-0,PYILKOIEIHHYGD-UHFFFAOYSA-M,"Sodium 3,5-dichloro-2,4,6-trioxo-1,3,5-triazinan-1-ide--water (1/1/2)",O.O.[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,"InChI=1S/C3HCl2N3O3.Na.2H2O/c4-7-1(9)6-2(10)8(5)3(7)11;;;/h(H,6,9,10);;2*1H2/q;+1;;/p-1
",C3H4Cl2N3NaO5,255.97,254.942570,132,93,35,79,1,2/432,0,432
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0030823,beta-Alanine,107-95-9,UCMIRNVEIXFBKS-UHFFFAOYSA-N,beta-Alanine,NCCC(O)=O,"InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)
",C3H7NO2,89.094,89.047678,163,23606,215,5,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0035748,Chloroallyl methenamine chloride,51229-78-8,UKHVLWKBNNSRRR-ODZAUARKSA-M,"1-[(2Z)-3-Chloroprop-2-en-1-yl]-1,3,5,7-tetraazatricyclo[3.3.1.1~3,7~]decan-1-ium chloride",[Cl-].Cl\C=C/C[N+]12CN3CN(CN(C3)C1)C2,"InChI=1S/C9H16ClN4.ClH/c10-2-1-3-14-7-11-4-12(8-14)6-13(5-11)9-14;/h1-2H,3-9H2;1H/q+1;/p-1/b2-1-;
",C9H16Cl2N4,251.16,250.075202,130,,48,18,1,47/433,11,433
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0040125,Chromium trioxide,1333-82-0,WGLPBDUCMAPZCE-UHFFFAOYSA-N,Tris(oxido)chromium,O=[Cr](=O)=O,"InChI=1S/Cr.3O
",CrO3,99.993,99.925250,120,63,85,392,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041270,"3,5,5-Trimethylhexyl acetate",58430-94-7,DGKXDLCVQSQVBC-UHFFFAOYSA-N,"3,5,5-Trimethylhexyl acetate",CC(CCOC(C)=O)CC(C)(C)C,"InChI=1/C11H22O2/c1-9(8-11(3,4)5)6-7-13-10(2)12/h9H,6-8H2,1-5H3
",C11H22O2,186.295,186.161980,147,,54,58,1,14/675,2,675
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041931,"Alcohols, C12-14, ethoxylated",68439-50-9,,,,,,, ,157,,,74,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041933,"Alcohols, C12-16, ethoxylated",68551-12-2,,,,,,, ,128,,,277,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041939,Ethoxylated C16-​18 alcohols,68439-49-6,,,,,,, ,158,143,,48,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0042294,Pinene,1330-16-1,,,,,,, ,59,544,,5,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0042323,Potassium stearate,593-29-3,ANBFRLKBEIFNQU-UHFFFAOYSA-M,Potassium octadecanoate,[K+].CCCCCCCCCCCCCCCCCC([O-])=O,"InChI=1S/C18H36O2.K/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20;/h2-17H2,1H3,(H,19,20);/q;+1/p-1
",C18H35KO2,322.574,322.227412,92,,49,10,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044814,"2-Ethyl-4-(2',2',3-trimethylcyclopent-3'-enyl)but-2-enol",28219-61-6,KHQDWCKZXLWDNM-UHFFFAOYSA-N,"2-Ethyl-4-(2,2,3-trimethylcyclopent-3-en-1-yl)but-2-en-1-ol",CCC(CO)=CCC1CC=C(C)C1(C)C,"InChI=1/C14H24O/c1-5-12(10-15)7-9-13-8-6-11(2)14(13,3)4/h6-7,13,15H,5,8-10H2,1-4H3
",C14H24O,208.345,208.182715,117,,14,38,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047032,(-)-alpha-Cedrene,469-61-4,IRAQOCYXUMOFCW-OSFYFWSMSA-N,Cedr-8-ene,[H][C@@]12CC[C@@H](C)[C@]11C[C@@H](C(C)=CC1)C2(C)C,"InChI=1S/C15H24/c1-10-7-8-15-9-12(10)14(3,4)13(15)6-5-11(15)2/h7,11-13H,5-6,8-9H2,1-4H3/t11-,12+,13+,15+/m1/s1
",C15H24,204.357,204.187801,127,22,56,6,1,15/403,4,403
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047458,Triacylglycerol lipase,9001-62-1,,,,,,, ,102,19130,,11,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047749,Methylcyclohexane,108-87-2,UAEPNZWRGJTJPN-UHFFFAOYSA-N,Methylcyclohexane,CC1CCCCC1,"InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3
",C7H14,98.189,98.109550,247,25,167,348,1,1/308,0,308
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049573,"Siloxanes and Silicones, di-Me",63148-62-9,,,,,,, ,170,14251,,1116,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049650,Isopropanolamine dodecylbenzene,42504-46-1,BUYGZEAOFCSTDO-UHFFFAOYSA-N,1-Aminopropan-2-ol--dodecylbenzene (1/1),CC(O)CN.CCCCCCCCCCCCC1=CC=CC=C1,"InChI=1/C18H30.C3H9NO/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18;1-3(5)2-4/h11,13-14,16-17H,2-10,12,15H2,1H3;3,5H,2,4H2,1H3
",C21H39NO,321.549,321.303165,34,,1,3,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049654,"1,3-Butadiene-styrene copolymer",9003-55-8,,,,,,, ,145,31,,804,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049733,"Poly(oxy-1,2-ethanediyl),alpha-(4-nonylphenyl)-omega-hydroxy-,branched",127087-87-0,,,,,,, ,110,,,380,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049783,Sodium polyacrylate,9003-04-7,,,"[Na].OC(=O)C=C |lp:1:2,3:2,Sg:n:1,5,3,4,2::ht,Sg:n:0:x:ht|","InChI=1S/C3H4O2.Na/c1-2-3(4)5;/h2H,1H2,(H,4,5);
",(C3H4O2)n(Na)x,, ,176,1818,,262,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049789,Starch,9005-25-8,,,,,,, ,186,14161,,557,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049810,Trisodium phosphate dodecahydrate,10101-89-0,ASTWEMOBIXQPPV-UHFFFAOYSA-K,Sodium phosphate--water (3/1/12),O.O.O.O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[O-]P([O-])([O-])=O,"InChI=1S/3Na.H3O4P.12H2O/c;;;1-5(2,3)4;;;;;;;;;;;;/h;;;(H3,1,2,3,4);12*1H2/q3*+1;;;;;;;;;;;;;/p-3
",H24Na3O16P,380.119,380.049505,84,1199,93,118,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049814,Vinyl acetate ethylene copolymer,24937-78-8,,,,,,, ,152,379,,436,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0051233,Mineral spirits,64475-85-0,,,,,,, ,107,,,3047,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0051281,"Poly(oxy-1,2-ethanediyl), alpha-(2,3,4,5-tetramethylnonyl)-omega-hydroxy-",68015-67-8,,"alpha-Hydroxy-omega-(2,3,4,5-tetramethylnonyl)poly(ethane-1,2-diyloxy)","CCCCC(C)C(C)C(C)C(C)COCCO |lp:13:2,16:2,Sg:n:13,14,15::ht|","InChI=1/C15H32O2/c1-6-7-8-12(2)14(4)15(5)13(3)11-17-10-9-16/h12-16H,6-11H2,1-5H3
",(C2H4O)nC13H28O,, ,21,,,5,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0051285,Diatomite,68855-54-9,,,,,,, ,118,571,,1009,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0051441,Silicon,7440-21-3,XUIMIQQOPSSXEZ-UHFFFAOYSA-N,Silicon,[Si],"InChI=1S/Si
",Si,28.085,27.976927,180,10391,258,4253,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0051449,Thyme oil,8007-46-3,,,,,,, ,112,,,9,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0051651,Chromium trihydroxide,1308-14-1,VQWFNAGFNGABOH-UHFFFAOYSA-K,Chromium(3+) trihydroxide,O[Cr](O)O,"InChI=1S/Cr.3H2O/h;3*1H2/q+3;;;/p-3
",CrH3O3,103.017,102.948725,89,,22,15,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0064624,4-nonylphenol tetraethoxylate,7311-27-5,UTXPMECBRCEYCI-UHFFFAOYSA-N,2-(2-{2-[2-(4-Nonylphenoxy)ethoxy]ethoxy}ethoxy)ethan-1-ol,CCCCCCCCCC1=CC=C(OCCOCCOCCOCCO)C=C1,"InChI=1S/C23H40O5/c1-2-3-4-5-6-7-8-9-22-10-12-23(13-11-22)28-21-20-27-19-18-26-17-16-25-15-14-24/h10-13,24H,2-9,14-21H2,1H3
",C23H40O5,396.568,396.287574,55,,29,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0072932,"Ethanesulfonic acid, 2-[bis(2-cyanoethyl)phosphino]-, potassium salt",86563-95-3,WRISQQLHLYGMMQ-UHFFFAOYSA-M,Potassium 2-[bis(2-cyanoethyl)phosphanyl]ethane-1-sulfonate,[K+].[O-]S(=O)(=O)CCP(CCC#N)CCC#N,"InChI=1S/C8H13N2O3PS.K/c9-3-1-5-14(6-2-4-10)7-8-15(11,12)13;/h1-2,5-8H2,(H,11,12,13);/q;+1/p-1
",C8H12KN2O3PS,286.33,285.994332,10,,9,4,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00858720,"26-(4-Nonylphenoxy)-3,6,9,12,15,18,21,24-octaoxahexacosan-1-ol",14409-72-4,FBWNMEQMRUMQSO-UHFFFAOYSA-N,"26-(4-Nonylphenoxy)-3,6,9,12,15,18,21,24-octaoxahexacosan-1-ol",CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,"InChI=1S/C33H60O10/c1-2-3-4-5-6-7-8-9-32-10-12-33(13-11-32)43-31-30-42-29-28-41-27-26-40-25-24-39-23-22-38-21-20-37-19-18-36-17-16-35-15-14-34/h10-13,34H,2-9,14-31H2,1H3
",C33H60O10,616.833,616.418648,48,,83,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00864225,"1,1,3-Trimethoxybutane",10138-89-3,OMAKZNALRADTRX-UHFFFAOYSA-N,"1,1,3-Trimethoxybutane",COC(C)CC(OC)OC,"InChI=1/C7H16O3/c1-6(8-2)5-7(9-3)10-4/h6-7H,5H2,1-4H3
",C7H16O3,148.202,148.109944,25,,40,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00872587,2-[2-(2-Nonylphenoxy)ethoxy]ethan-1-ol,27176-93-8,RRLGETDMEIMLQU-UHFFFAOYSA-N,,CCCCCCCCCC1=C(OCCOCCO)C=CC=C1,"InChI=1S/C19H32O3/c1-2-3-4-5-6-7-8-11-18-12-9-10-13-19(18)22-17-16-21-15-14-20/h9-10,12-13,20H,2-8,11,14-17H2,1H3
",C19H32O3,308.462,308.235145,44,,13,1,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00889170,"(2E,5Z)-5,6,7-Trimethyl-2,5-octadien-4-one",357650-26-1,QWRGOHMKGNCVAC-KQHSAVHASA-N,"(2E,5Z)-5,6,7-Trimethylocta-2,5-dien-4-one",C\C=C\C(=O)C(\C)=C(\C)C(C)C,"InChI=1S/C11H18O/c1-6-7-11(12)10(5)9(4)8(2)3/h6-8H,1-5H3/b7-6+,10-9-
",C11H18O,166.264,166.135765,25,,15,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00894406,"Zinc(2+), tetraammine-, (T-4)-, carbonate (1:1)",38714-47-5,,,,,,, ,30,,,24,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0093841,"Lyase, pectate",9015-75-2,,,,,,, ,35,461,,6,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID101011180,"Formaldehyde, polymer with 3-chloro-1-propene and phenol",28470-78-2,,,,,,, ,30,,,142,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10106981,"Ethanol, 2-amino-, compds. with polyethylene glycol hydrogen sulfate C12-15-alkyl ethers",162201-45-8,,,,,,, ,33,,,5,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020194,Boric acid (H3BO3),10043-35-3,KGBXLFKZBHKPEV-UHFFFAOYSA-N,Boric acid,OB(O)O,"InChI=1S/BH3O3/c2-1(3)4/h2-4H
",BH3O3,61.83,62.017524,304,743,260,779,1,10/1003,1,1003
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020273,Chlorine,7782-50-5,KZBUYRJDOAKODT-UHFFFAOYSA-N,Chlorine,ClCl,"InChI=1S/Cl2/c1-2
",Cl2,70.9,69.937705,200,9918,52,174,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020306,Chloroform,67-66-3,HEDRZPFGACZZDS-UHFFFAOYSA-N,Trichloromethane,ClC(Cl)Cl,"InChI=1S/CHCl3/c2-1(3)4/h1H
",CHCl3,119.37,117.914383,352,6098,356,292,1,13/235,6,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020431,"1,4-Dichlorobenzene",106-46-7,OCJBOOLMMGQPQU-UHFFFAOYSA-N,"1,4-Dichlorobenzene",ClC1=CC=C(Cl)C=C1,"InChI=1S/C6H4Cl2/c7-5-1-2-6(8)4-3-5/h1-4H
",C6H4Cl2,147,145.969006,385,202,170,207,1,11/867,1,867
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020514,"N,N-Dimethyldodecylamine-N-oxide",1643-20-5,SYELZBGXAIXKHU-UHFFFAOYSA-N,"N,N-Dimethyldodecan-1-amine N-oxide",CCCCCCCCCCCC[N+](C)(C)[O-],"InChI=1S/C14H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15(2,3)16/h4-14H2,1-3H3
",C14H31NO,229.408,229.240565,254,107,107,395,1,0/3,0,3
